class,binSpecies,sex,n,n_dead,infant_cutoff_d,ndims,L,rms,arm,wall_s,rho_eta,rho_beta,rho_eps,kappa,omega,s,beta_xc_eps,external_hazard
Mammalia,Felis margarita,m,289,181,241.9003846153846,4,4036.070853508906,0.0377192606147238,removal,42.54672030196525,11.133486481901809,19.91902067164422,2.894150771645898,0.0011330787434313,-4.959063491544085,1.1529074378649191,6.882509669776572,
Mammalia,Ovis canadensis,f,582,332,209.13857142857145,4,3730.6849567334425,0.0188927256719706,removal,70.1504950011149,7.252122818299217,22.89318351479339,3.8449589984867134,0.0010207392114846,-5.0110084693300685,0.7003914926629458,5.954077409877092,
Aves,Anthropoides paradiseus,m,218,113,269.7163742690058,4,6305.423287786365,0.0308619736871358,removal,370.5412148670293,3.2741487027912024,82.99681694798653,12.313451019048772,0.0088149826521355,-6.6073875204220425,0.1469499399099967,6.740337604753645,
Aves,Pygoscelis antarcticus,m,207,46,615.5943396226415,4,10275.652380876032,0.0416767928919965,removal,44.84615881904029,11.082828916016464,13.503695100709544,1.71584617961423,0.0010194346195141,-4.640439648553726,1.940202065066644,7.869991646771944,
Aves,Anas sparsa,m,113,51,166.2515625,4,3284.169727003673,0.0165180346233527,removal,143.96067704400048,1.7957269007302905,11.628533820698696,1.9758960512136157,0.1883394848081699,-5.430786889696279,0.6781972914815596,5.885195131371578,
Mammalia,Nyctereutes procyonoides,m,274,150,236.0057803468208,4,3489.391060231505,0.039999865238336,removal,54.62290847906843,11.891020925655788,14.744932092580154,2.103671172723931,0.0010391020382592,-4.182888344834978,1.6391991340860173,7.009143008547164,
Mammalia,Lama glama,m,3387,683,194.39541015625,4,6012.175934250983,0.0315595212767497,removal,101.85947016300634,14.175939971859645,50.26331922956529,7.284359036461652,0.0013934741269502,-5.92713086045354,0.516873884131581,6.90017048555318,
Aves,Gyps fulvus,m,269,54,423.7955882352942,5,41978.504487662365,0.0352229825970109,production,15.025935785844922,20.79973473926157,0.723778320914367,0.0599509775306924,0.0020979651507061,161.40002127175745,76.07336538985912,12.072836019126155,10.121337140745869
Mammalia,Sus cebifrons,f,219,86,285.4026548672566,5,1316.7593499394657,0.0352457261543245,removal,75.54394871601835,1.0,7.601804126737488,0.3882655482734016,0.2381972438317668,-18.29110040362549,2.575556869382185,19.57887883831658,9.64325796293394
Aves,Vanellus miles,f,303,138,186.69496855345915,4,4044.787341393786,0.0192632316628158,removal,438.0774051309563,1.0900340338560464,73.75658085562253,11.351902922876135,0.0096861424583832,-6.449276772016783,0.0919710956936424,6.497287842991476,
Mammalia,Tragelaphus eurycerus,f,1156,741,306.4613861386139,4,4143.435803509471,0.0118719147567223,removal,56.05932034505531,8.300421296571225,18.535219775917696,3.016020700041836,0.0010290026258641,-4.76953262536711,0.9552471487669696,6.145587719494296,
Mammalia,Tolypeutes matacus,f,259,95,316.31259259259264,4,6344.452666758363,0.0367402755384451,removal,57.14328430732712,7.347198008510485,16.62470748808536,2.7701388703070644,0.0010323038123548,-4.675256039562562,0.9784966223441116,6.001398581957209,
Reptilia,Phelsuma grandis,m,253,115,282.76640625,4,3889.31705600868,0.0302383270512389,removal,57.375778291374445,8.316383854970297,18.151630377017973,2.9344458089420056,0.0010016638792468,-4.768681843396544,0.9827457392792938,6.185709861025656,
Aves,Todiramphus cinnamominus,m,246,148,243.50225988700564,4,3779.717257983335,0.0202585889175738,removal,91.7506510000676,3.954052917470828,16.183046637318373,3.1566138591012733,0.0010047360170026,-4.500398468955461,0.6299408609432389,5.126710886939426,
Mammalia,Bos javanicus,m,711,389,146.1800773694391,5,21566.11482991877,0.0505609782314764,production,62.47337413299829,19.58674017889077,0.2147258040805585,0.049611414368425,0.130616903181349,193.07339666294848,89.2071105624661,4.328153244855277,8.23610029235361
Aves,Anas capensis,m,372,202,194.4466417910448,4,3454.0947475225016,0.0183584112871689,removal,92.8837778570596,2.5955339521022243,7.85682860921368,1.8404976134013324,0.0010870624276113,-3.5637436231395543,0.8753426682301135,4.26886106887901,
Aves,Bubo bubo,m,527,143,533.3680473372782,4,8732.437446752847,0.0314167440696262,removal,94.96791343204676,13.811888846744363,20.55723018107785,2.683910582716038,0.001000449880965,-5.086341492007149,1.3847089350218145,7.659431843021589,
Mammalia,Pygathrix nemaeus,f,163,113,267.431884057971,4,4043.9739411084174,0.0257230200386083,removal,76.62171226507053,2.233554339309739,11.866367130289696,2.625154264478496,0.0010134714683217,-4.094841246508728,0.5693029470768717,4.520255167803263,
Aves,Cereopsis novaehollandiae,f,287,129,257.79863945578234,4,4261.087610801687,0.0316390221570192,removal,130.08022450399585,3.3688509478200905,18.07873791906724,3.5311260489841505,0.0010972636405504,-4.642800120339397,0.5197897097474578,5.119822308316694,
Mammalia,Capromys pilorides,m,190,124,126.3664383561644,4,2015.2783497652997,0.02689746238949,removal,579.0655617457815,0.8689844969236961,58.7010115542157,9.629003605502248,0.0052911777846302,-6.051147314189282,0.0968109908113907,6.096270596541526,
Aves,Pavo muticus,f,168,101,257.7759615384616,4,3453.3119158078434,0.0275541930331641,removal,49.69121199497022,0.9891248432691296,4.561753480467006,1.0346577614680303,0.263339905958812,-3.93095302649804,0.9612333605427938,4.4089491717478975,
Mammalia,Nyctereutes procyonoides,f,213,115,240.80977443609024,4,3395.657602316288,0.0236374970142547,removal,69.4522368600592,9.859770942427945,12.585129949064203,1.90904905261628,0.0010466411784606,-4.009977882631673,1.644812225076441,6.592355461907464,
Mammalia,Gazella subgutturosa,m,814,423,65.99062500000001,4,2247.160519273696,0.0245286567483432,removal,164.40769531438127,8.789989250575813,79.81750009977861,11.085760087354409,0.0485232389930429,-6.80354841527967,0.2674414365696695,7.200002478028268,
Mammalia,Tapirus terrestris,m,662,312,361.28886138613865,4,6594.21001073978,0.0144494851722977,removal,104.2278715209104,5.514608614901438,16.14650321084656,2.958408019936836,0.0010001299172402,-4.525812130431458,0.793778399000634,5.457835126877225,
Aves,Eos bornea,m,106,58,238.7409836065574,4,3812.390540474203,0.030865181202897,removal,59.73028025194071,1.086185251591251,9.225283737980142,1.8051989338900165,0.1694086757093315,-4.809548105302332,0.577333664956347,5.110397289068088,
Aves,Crossoptilon auritum,m,131,62,236.40317460317465,4,3446.727106665774,0.0234501662532547,removal,86.74383922596462,0.918920059964029,1.2232257834916034,0.6361251194491444,0.0010000324671548,-1.200653346579012,1.5069412484911948,1.9229326842978025,
Mammalia,Choeropsis liberiensis,m,241,97,525.3132450331126,4,10569.177365037618,0.0305179970109148,removal,45.4896985439118,10.976187313542791,16.892643027404453,2.3393958002109856,0.0010186281498779,-4.8749977962705175,1.416191713925312,7.220942700624212,
Mammalia,Ovis canadensis,m,697,295,129.38750000000002,4,2756.860790650544,0.0252452398485185,removal,128.85954753914848,5.531665917103108,60.722406341078496,9.481696891554344,0.0010016293483054,-6.112468479576768,0.2480515263770603,6.404170797229969,
Aves,Anser indicus,m,640,318,366.43379120879126,4,5646.221460947409,0.0114264228641521,removal,57.50460052117705,4.628800917708402,10.670731638032676,1.4968909044320062,0.1896341219901603,-5.582458383865507,1.437288999701194,7.128596751064951,
Aves,Leiothrix lutea,m,209,117,197.2062015503876,4,2719.580821033378,0.0379634980603426,removal,60.546397616155446,6.7829065565091415,23.67643756629616,3.997338320983681,0.0010394444656034,-5.074622826283511,0.65153388892154,5.923050706518574,
Reptilia,Paleosuchus palpebrosus,f,106,44,533.322,4,9504.684410976546,0.0217136479724475,removal,128.62277367617935,0.6750952339785956,0.5991559963524831,0.4535814663909343,0.001000007988618,-0.5767616156029386,1.8114536255305247,1.3209446168950838,
Mammalia,Cricetomys gambianus,f,120,72,119.945,4,1570.5598253815156,0.0380374033015804,removal,80.53541246498935,6.681000012850947,16.513000100399246,2.8484883568812083,0.0010745754250299,-4.624382635144859,0.9074156969869188,5.7971099163906095,
Aves,Urocissa erythrorhyncha,f,214,74,223.0516483516484,4,4718.14252493224,0.0302438268040573,removal,122.30178945604712,8.30344766199995,37.21089008078037,5.735085771834514,0.0154385737370473,-5.76437172258813,0.5024459024974738,6.488288329274196,
Aves,Mareca sibilatrix,f,522,294,216.0363363363364,4,3723.432716618492,0.009021945695099,removal,93.82280268799514,1.1994930312010352,7.032108211140283,1.371152016737293,0.2525993176298307,-4.691209739709101,0.7987543894892241,5.128613111676301,
Aves,Asarcornis scutulata,f,278,141,264.55384615384617,4,3907.507704649882,0.0208024309741993,removal,117.6889557670802,4.400180882258638,7.273109729234065,1.5757529657712712,0.0010117027768657,-3.2194255053308405,1.3312117175595053,4.615640831539958,
Aves,Rollulus rouloul,m,2339,1392,126.76017699115044,4,2207.733761182923,0.0109341153552665,removal,174.59827725891955,0.841179923877461,26.892636916426028,4.634997983904393,0.0754157269263204,-5.711339475532626,0.1978768097711195,5.802081685863523,
Mammalia,Tayassu pecari,m,171,90,137.43577981651376,4,4591.551711336562,0.0403579516164725,removal,177.34349975269288,0.0001004299900115,91.62717506314966,11.279304958643358,0.161815598326051,-8.12347260616804,0.0008884835081106,8.123477058126312,
Mammalia,Equus caballus,f,3632,1311,561.0538511749347,4,8524.376513117639,0.0191586090054335,removal,63.21253817388788,10.337630148480269,14.390222956833258,2.0036411120956776,0.0010168576721497,-4.602325150409862,1.6046878371850102,7.1820361790151255,
Aves,Burhinus capensis,f,165,84,229.35876288659796,4,4633.539282100806,0.0486846673055348,removal,707.2315731931012,0.0001389587788459,242.6806647888368,31.49353818948109,0.0033658013836552,-7.705726611260949,0.0003743014759306,7.705728817408413,
Mammalia,Dasyurus maculatus,m,139,79,143.86511627906978,4,1631.9848608353368,0.0411852628902172,removal,35.04445705097169,5.747926385255732,3.625028375245563,0.356807835933432,0.001075688556899,-2.1049570860821,6.719256425050068,10.159609767992505,
Mammalia,Bettongia penicillata,m,479,347,207.13879093198997,4,2791.880731101132,0.0103830312144301,removal,86.15030985698104,3.505233882839316,13.457886659642377,2.750427460812583,0.0010254115336633,-4.255800192877847,0.6807040038449994,4.893016395228396,
Reptilia,Testudo kleinmanni,m,220,83,357.11882352941177,4,7189.438066993422,0.0214030599192063,removal,208.54136662418023,0.0181114268334953,1.1210524301684677,0.5730736182065576,0.4061882446487711,-1.9404081455219144,0.2348366719159823,1.9562101526795423,
Reptilia,Pogona vitticeps,m,502,351,215.96172506738543,4,3049.361579876528,0.0134129760207034,removal,38.46400844119489,1.779041009883063,1.12835502914187,0.5594586063537392,0.0010155415433811,-0.4269029406070596,2.384103034797516,2.016869552683982,
